shell,h2_basis_index,public_actor_support_size,profile_ids,all_referenced_profiles_certified_nonnegative,status_multiset,interpretation
16,491,4,"4522,4526,4527,4531",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,492,4,"4474,4483,4531,4537",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,493,6,"4474,4483,4525,4526,4531,4536",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,494,6,"4474,4483,4522,4526,4531,4533",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,495,6,"4396,4411,4474,4483,4531,4542",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,496,8,"4396,4411,4474,4483,4525,4526,4531,4541",True,"{""EXACT_RATIONAL_PASS"": 8}",sum of certified three-level nonnegative shell gaps
16,497,8,"4396,4411,4474,4483,4522,4526,4531,4538",True,"{""EXACT_RATIONAL_PASS"": 8}",sum of certified three-level nonnegative shell gaps
16,498,10,"4109,4110,4279,4300,4396,4411,4474,4483,4531,4547",True,"{""EXACT_RATIONAL_PASS"": 10}",sum of certified three-level nonnegative shell gaps
16,499,10,"4279,4300,4396,4411,4474,4483,4525,4526,4531,4546",True,"{""EXACT_RATIONAL_PASS"": 10}",sum of certified three-level nonnegative shell gaps
16,500,10,"4279,4300,4396,4411,4474,4483,4522,4526,4531,4543",True,"{""EXACT_RATIONAL_PASS"": 10}",sum of certified three-level nonnegative shell gaps
16,501,12,"3842,3852,4109,4144,4279,4300,4396,4411,4474,4483,4531,4551",True,"{""EXACT_RATIONAL_PASS"": 12}",sum of certified three-level nonnegative shell gaps
16,502,12,"4109,4144,4279,4300,4396,4411,4474,4483,4525,4526,4531,4550",True,"{""EXACT_RATIONAL_PASS"": 12}",sum of certified three-level nonnegative shell gaps
16,503,12,"4109,4144,4279,4300,4396,4411,4474,4483,4522,4526,4531,4548",True,"{""EXACT_RATIONAL_PASS"": 12}",sum of certified three-level nonnegative shell gaps
16,504,16,"3507,3509,3842,3886,4109,4144,4279,4300,4396,4411,4474,4483,4525,4526,4531,4553",True,"{""EXACT_RATIONAL_PASS"": 16}",sum of certified three-level nonnegative shell gaps
16,505,14,"3842,3886,4109,4144,4279,4300,4396,4411,4474,4483,4522,4526,4531,4552",True,"{""EXACT_RATIONAL_PASS"": 14}",sum of certified three-level nonnegative shell gaps
16,506,4,"55,58,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,507,4,"6,7,57,58",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,508,4,"4557,4559,4560,4562",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,509,4,"4526,4531,4562,4565",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,510,6,"4526,4531,4557,4559,4562,4563",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,511,6,"4474,4483,4526,4531,4562,4568",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,512,8,"4474,4483,4526,4531,4557,4559,4562,4566",True,"{""EXACT_RATIONAL_PASS"": 8}",sum of certified three-level nonnegative shell gaps
16,513,8,"4396,4411,4474,4483,4526,4531,4562,4571",True,"{""EXACT_RATIONAL_PASS"": 8}",sum of certified three-level nonnegative shell gaps
16,514,10,"4396,4411,4474,4483,4526,4531,4557,4559,4562,4570",True,"{""EXACT_RATIONAL_PASS"": 10}",sum of certified three-level nonnegative shell gaps
16,515,12,"4109,4110,4279,4300,4396,4411,4474,4483,4526,4531,4562,4574",True,"{""EXACT_RATIONAL_PASS"": 12}",sum of certified three-level nonnegative shell gaps
16,516,12,"4279,4300,4396,4411,4474,4483,4526,4531,4557,4559,4562,4573",True,"{""EXACT_RATIONAL_PASS"": 12}",sum of certified three-level nonnegative shell gaps
16,517,14,"3842,3852,4109,4144,4279,4300,4396,4411,4474,4483,4526,4531,4562,4576",True,"{""EXACT_RATIONAL_PASS"": 14}",sum of certified three-level nonnegative shell gaps
16,518,14,"4109,4144,4279,4300,4396,4411,4474,4483,4526,4531,4557,4559,4562,4575",True,"{""EXACT_RATIONAL_PASS"": 14}",sum of certified three-level nonnegative shell gaps
16,519,4,"5,7,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,520,0,,True,{},zero actor image
16,521,4,"4577,4578,4579,4580",True,"{""EXACT_RATIONAL_PASS"": 3, ""EXACT_RATIONAL_PASS_PARAMETRIC_REPAIRED"": 1}",sum of certified three-level nonnegative shell gaps
16,522,4,"4559,4562,4580,4582",True,"{""EXACT_RATIONAL_PASS"": 3, ""EXACT_RATIONAL_PASS_PARAMETRIC_REPAIRED"": 1}",sum of certified three-level nonnegative shell gaps
16,523,6,"4559,4562,4577,4578,4580,4581",True,"{""EXACT_RATIONAL_PASS"": 5, ""EXACT_RATIONAL_PASS_PARAMETRIC_REPAIRED"": 1}",sum of certified three-level nonnegative shell gaps
16,524,6,"4526,4531,4559,4562,4580,4584",True,"{""EXACT_RATIONAL_PASS"": 5, ""EXACT_RATIONAL_PASS_PARAMETRIC_REPAIRED"": 1}",sum of certified three-level nonnegative shell gaps
16,525,8,"4526,4531,4559,4562,4577,4578,4580,4583",True,"{""EXACT_RATIONAL_PASS"": 7, ""EXACT_RATIONAL_PASS_PARAMETRIC_REPAIRED"": 1}",sum of certified three-level nonnegative shell gaps
16,526,8,"4474,4483,4526,4531,4559,4562,4580,4586",True,"{""EXACT_RATIONAL_PASS"": 7, ""EXACT_RATIONAL_PASS_PARAMETRIC_REPAIRED"": 1}",sum of certified three-level nonnegative shell gaps
16,527,10,"4474,4483,4526,4531,4559,4562,4577,4578,4580,4585",True,"{""EXACT_RATIONAL_PASS"": 9, ""EXACT_RATIONAL_PASS_PARAMETRIC_REPAIRED"": 1}",sum of certified three-level nonnegative shell gaps
16,528,10,"4396,4411,4474,4483,4526,4531,4559,4562,4580,4588",True,"{""EXACT_RATIONAL_PASS"": 9, ""EXACT_RATIONAL_PASS_PARAMETRIC_REPAIRED"": 1}",sum of certified three-level nonnegative shell gaps
16,529,12,"4396,4411,4474,4483,4526,4531,4559,4562,4577,4578,4580,4587",True,"{""EXACT_RATIONAL_PASS"": 11, ""EXACT_RATIONAL_PASS_PARAMETRIC_REPAIRED"": 1}",sum of certified three-level nonnegative shell gaps
16,530,14,"4109,4110,4279,4300,4396,4411,4474,4483,4526,4531,4559,4562,4580,4590",True,"{""EXACT_RATIONAL_PASS"": 13, ""EXACT_RATIONAL_PASS_PARAMETRIC_REPAIRED"": 1}",sum of certified three-level nonnegative shell gaps
16,531,14,"4279,4300,4396,4411,4474,4483,4526,4531,4559,4562,4577,4578,4580,4589",True,"{""EXACT_RATIONAL_PASS"": 13, ""EXACT_RATIONAL_PASS_PARAMETRIC_REPAIRED"": 1}",sum of certified three-level nonnegative shell gaps
16,532,4,"4578,4580,4591,4592",True,"{""EXACT_RATIONAL_PASS"": 3, ""EXACT_RATIONAL_PASS_PARAMETRIC_REPAIRED"": 1}",sum of certified three-level nonnegative shell gaps
16,533,6,"4559,4562,4578,4580,4591,4593",True,"{""EXACT_RATIONAL_PASS"": 5, ""EXACT_RATIONAL_PASS_PARAMETRIC_REPAIRED"": 1}",sum of certified three-level nonnegative shell gaps
16,534,8,"4526,4531,4559,4562,4578,4580,4591,4594",True,"{""EXACT_RATIONAL_PASS"": 7, ""EXACT_RATIONAL_PASS_PARAMETRIC_REPAIRED"": 1}",sum of certified three-level nonnegative shell gaps
16,535,10,"4474,4483,4526,4531,4559,4562,4578,4580,4591,4595",True,"{""EXACT_RATIONAL_PASS"": 9, ""EXACT_RATIONAL_PASS_PARAMETRIC_REPAIRED"": 1}",sum of certified three-level nonnegative shell gaps
16,536,12,"4396,4411,4474,4483,4526,4531,4559,4562,4578,4580,4591,4596",True,"{""EXACT_RATIONAL_PASS"": 11, ""EXACT_RATIONAL_PASS_PARAMETRIC_REPAIRED"": 1}",sum of certified three-level nonnegative shell gaps
16,537,4,"4578,4580,4597,4598",True,"{""EXACT_RATIONAL_PASS"": 3, ""EXACT_RATIONAL_PASS_PARAMETRIC_REPAIRED"": 1}",sum of certified three-level nonnegative shell gaps
16,538,6,"4559,4562,4578,4580,4597,4599",True,"{""EXACT_RATIONAL_PASS"": 5, ""EXACT_RATIONAL_PASS_PARAMETRIC_REPAIRED"": 1}",sum of certified three-level nonnegative shell gaps
16,539,8,"4526,4531,4559,4562,4578,4580,4597,4600",True,"{""EXACT_RATIONAL_PASS"": 7, ""EXACT_RATIONAL_PASS_PARAMETRIC_REPAIRED"": 1}",sum of certified three-level nonnegative shell gaps
16,540,10,"4474,4483,4526,4531,4559,4562,4578,4580,4597,4601",True,"{""EXACT_RATIONAL_PASS"": 9, ""EXACT_RATIONAL_PASS_PARAMETRIC_REPAIRED"": 1}",sum of certified three-level nonnegative shell gaps
16,541,4,"4578,4580,4602,4603",True,"{""EXACT_RATIONAL_PASS"": 3, ""EXACT_RATIONAL_PASS_PARAMETRIC_REPAIRED"": 1}",sum of certified three-level nonnegative shell gaps
16,542,6,"4559,4562,4578,4580,4602,4604",True,"{""EXACT_RATIONAL_PASS"": 5, ""EXACT_RATIONAL_PASS_PARAMETRIC_REPAIRED"": 1}",sum of certified three-level nonnegative shell gaps
16,543,8,"4526,4531,4559,4562,4578,4580,4602,4605",True,"{""EXACT_RATIONAL_PASS"": 7, ""EXACT_RATIONAL_PASS_PARAMETRIC_REPAIRED"": 1}",sum of certified three-level nonnegative shell gaps
16,544,4,"4578,4580,4606,4607",True,"{""EXACT_RATIONAL_PASS"": 3, ""EXACT_RATIONAL_PASS_PARAMETRIC_REPAIRED"": 1}",sum of certified three-level nonnegative shell gaps
16,545,6,"4559,4562,4578,4580,4606,4608",True,"{""EXACT_RATIONAL_PASS"": 5, ""EXACT_RATIONAL_PASS_PARAMETRIC_REPAIRED"": 1}",sum of certified three-level nonnegative shell gaps
16,546,4,"4578,4580,4609,4610",True,"{""EXACT_RATIONAL_PASS"": 3, ""EXACT_RATIONAL_PASS_PARAMETRIC_REPAIRED"": 1}",sum of certified three-level nonnegative shell gaps
